header,title,title_url,channel_name,channel_url,timestamp,products,activity_controls,video_id,duration_seconds,topic_categories
YouTube,Watched JJ Redick Talks About Why He Didn't Re-sign with Bill Simmons & The Ringer,https://www.youtube.com/watch?v=q1XYfgY0QOU,Bussin' With The Boys,https://www.youtube.com/channel/UCylgcI1N1S3zHljDO8eW-Qg,2024-06-28 03:22:22.660000+00:00,YouTube,YouTube watch history,q1XYfgY0QOU,228.0,"['Basketball', 'Sport']"
YouTube,Watched Bronny James emotional reaction to getting drafted by Lakers with pick 55,https://www.youtube.com/watch?v=4CR_URsTsHc,Chaz NBA,https://www.youtube.com/channel/UChgDp_uE5PVqnpdV05xKOOA,2024-06-28 03:21:25.923000+00:00,YouTube,YouTube watch history,4CR_URsTsHc,73.0,"['Basketball', 'Sport']"
YouTube,Watched 😳You’re HARD but SOFT?!! 🤣😂 | First Date ft. Jason Ellis #comedy,https://www.youtube.com/watch?v=oDIW3wN2S0w,Comedy Clips Central,https://www.youtube.com/channel/UCiOAIrsZmYgOd0GA2QKI7wQ,2024-06-28 03:06:23.597000+00:00,YouTube,YouTube watch history,oDIW3wN2S0w,35.0,"['Entertainment', 'Film']"
YouTube,Watched JJ Redick and Rob Pelinka celebrate drafting Bronny James with pick 55 in NBA Draft,https://www.youtube.com/watch?v=hmwAeRUXhPo,Chaz NBA,https://www.youtube.com/channel/UChgDp_uE5PVqnpdV05xKOOA,2024-06-28 03:04:53.141000+00:00,YouTube,YouTube watch history,hmwAeRUXhPo,89.0,"['Basketball', 'Sport']"
YouTube,Watched 20 MIN BARRE WORKOUT // Full Body // No Equipment,https://www.youtube.com/watch?v=IaUJFHbH-dQ,Action Jacquelyn,https://www.youtube.com/channel/UCezEzIGp34wPBrmvIshdj5A,2024-06-27 12:34:12.131000+00:00,YouTube,YouTube watch history,IaUJFHbH-dQ,1272.0,"['Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched 25 Min Full Body Stretch Routine | Feel Good Morning/Evening Yoga,https://www.youtube.com/watch?v=pvpUAiReKnk,Action Jacquelyn,https://www.youtube.com/channel/UCezEzIGp34wPBrmvIshdj5A,2024-06-27 12:34:08.801000+00:00,YouTube,YouTube watch history,pvpUAiReKnk,1653.0,"['Health', 'Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched Rob Gronkowski opens up on Aaron Hernandez for first time: ‘I was definitely shook’ | New York Post,https://www.youtube.com/watch?v=J8ncbLvR2WU,New York Post Sports,https://www.youtube.com/channel/UCR7hOJFBzhEpgwBL_HJVteA,2024-06-27 10:29:06.306000+00:00,YouTube,YouTube watch history,J8ncbLvR2WU,65.0,"['American football', 'Sport']"
YouTube,Watched smile  pretty!!,https://www.youtube.com/watch?v=uMAbhiX8Z3E,richard groff,https://www.youtube.com/channel/UCxAcN1fo3aDn2jdu3w79nPQ,2024-06-27 10:28:09.205000+00:00,YouTube,YouTube watch history,uMAbhiX8Z3E,46.0,['Lifestyle (sociology)']
YouTube,Watched Karen Public Freakout on Spirit Airlines turns Dark! #shorts #airplane,https://www.youtube.com/watch?v=uCfeDLw43Ng, Ant and Shira Adventures,https://www.youtube.com/channel/UCi7hE3WA07Zn5y9kD0h27DA,2024-06-26 23:42:35.357000+00:00,YouTube,YouTube watch history,uCfeDLw43Ng,24.0,['Lifestyle (sociology)']
YouTube,Watched Ari In Therapy With Wife,https://www.youtube.com/watch?v=ZJ6u-VAcdbQ,Joshua D,https://www.youtube.com/channel/UCfpTTN5cmsOIXOXPVhOqEJw,2024-06-26 23:39:51.198000+00:00,YouTube,YouTube watch history,ZJ6u-VAcdbQ,197.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched 2024 Mercedes-AMG GT63 Review - BETTER than a Porsche 911?,https://www.youtube.com/watch?v=JO9tmwdNtas,TheStraightPipes,https://www.youtube.com/channel/UC86SBFIAgnYL3ll2ZDgmsuA,2024-06-26 23:34:15.265000+00:00,YouTube,YouTube watch history,JO9tmwdNtas,1225.0,"['Lifestyle (sociology)', 'Vehicle']"
YouTube,Watched Dr Dre cooks up a trash beat,https://www.youtube.com/watch?v=NCsXsVM5LDA,JYMAH,https://www.youtube.com/channel/UCwEWjo7vbNiLPzMuDd0YYtw,2024-06-26 23:33:39.140000+00:00,YouTube,YouTube watch history,NCsXsVM5LDA,22.0,"['Electronic music', 'Music']"
YouTube,Watched 10 Times Kate Abdo Destroyed Michah Richards on TV Live,https://www.youtube.com/watch?v=0122gzcPk9M,Jelavo,https://www.youtube.com/channel/UC287YK_GSnyMoaXH1KUI-ZA,2024-06-26 23:25:39.107000+00:00,YouTube,YouTube watch history,0122gzcPk9M,461.0,"['Entertainment', 'Humour', 'Television program']"
YouTube,"Watched Max Scherzer heckles Pete Alonso during at-bat, a breakdown",https://www.youtube.com/watch?v=aOvNYeioGBU,Jomboy Media,https://www.youtube.com/channel/UCl9E4Zxa8CVr2LBLD0_TaNg,2024-06-26 23:23:40.831000+00:00,YouTube,YouTube watch history,aOvNYeioGBU,195.0,"['Baseball', 'Sport']"
YouTube,"Watched The Pat Riley-Danny Ainge beef marinated for over 30 years, then got real spicy real fast",https://www.youtube.com/watch?v=MkR1NAF75jM,Secret Base,https://www.youtube.com/channel/UCDRmGMSgrtZkOsh_NQl4_xw,2024-06-26 23:23:38.710000+00:00,YouTube,YouTube watch history,MkR1NAF75jM,871.0,"['Basketball', 'Society']"
YouTube,"Watched Pilot Stops Skydiver Jumping From Hot Air Balloon - ""We would have all died""",https://www.youtube.com/watch?v=TLsf7PjW11A,Newsnercom,https://www.youtube.com/channel/UCYCxYp7o8PZuer5vTGzuEUg,2024-06-26 22:43:59.672000+00:00,YouTube,YouTube watch history,TLsf7PjW11A,201.0,[]
YouTube,"Watched An Ominously Utopian Share & Tell With Katie Nolan, Dan Le Batard, And Pablo | PTFO",https://www.youtube.com/watch?v=8FFp_wqjs5o,PABLO TORRE FINDS OUT,https://www.youtube.com/channel/UCx3FZj77zMjFP4K_ig6dvnA,2024-06-26 22:43:23.675000+00:00,YouTube,YouTube watch history,8FFp_wqjs5o,3003.0,['Society']
YouTube,Watched How Nick Nurse knew Kawhi Leonard was leaving Toronto Raptors for Clippers | Draymond Green Show,https://www.youtube.com/watch?v=np3aP18yv2U,The Draymond Green Show with Baron Davis,https://www.youtube.com/channel/UCBNqqomXKPSWvcQDXOkRvRA,2024-06-26 22:37:27.081000+00:00,YouTube,YouTube watch history,np3aP18yv2U,430.0,"['Basketball', 'Sport']"
YouTube,Watched https://www.youtube.com/watch?v=L_ZyH0YIiCs,https://www.youtube.com/watch?v=L_ZyH0YIiCs,,,2024-06-26 22:36:38.315000+00:00,YouTube,YouTube watch history,L_ZyH0YIiCs,,
YouTube,Watched WHAT’S THE BEST EMOTE? #dance #funny #emote #fortnite,https://www.youtube.com/watch?v=AbX9hACRoGk,JJC Fam,https://www.youtube.com/channel/UCoJ5osZ535ar2kzHwQMnLsA,2024-06-26 22:36:17.769000+00:00,YouTube,YouTube watch history,AbX9hACRoGk,15.0,"['Entertainment', 'Performing arts']"
YouTube,Watched ❄️She like that WHITE 💀😂 | Out & About w/ Lauren Compton,https://www.youtube.com/watch?v=Y37LrqAHvyk,Comedy Clips Central,https://www.youtube.com/channel/UCiOAIrsZmYgOd0GA2QKI7wQ,2024-06-26 22:35:44.084000+00:00,YouTube,YouTube watch history,Y37LrqAHvyk,26.0,"['Entertainment', 'Humour']"
YouTube,Watched HOW IS THIS EVEN REAL!? 🥹😩 - #dance #trend #viral #couple #funny #shorts,https://www.youtube.com/watch?v=fhYwb-3BUp0,Jasmin and James,https://www.youtube.com/channel/UC5OVPGQqCUm0CCyVzELGITQ,2024-06-26 12:20:36.973000+00:00,YouTube,YouTube watch history,fhYwb-3BUp0,13.0,"['Entertainment', 'Performing arts', 'Pop music']"
YouTube,Watched HAVE YOU JOINT THE FAM YET!? 🥹😩 - #dance #trend #viral #couple #funny #shorts,https://www.youtube.com/watch?v=Gb-_lMgPy4U,Jasmin and James,https://www.youtube.com/channel/UC5OVPGQqCUm0CCyVzELGITQ,2024-06-26 12:20:13.165000+00:00,YouTube,YouTube watch history,Gb-_lMgPy4U,13.0,"['Entertainment', 'Performing arts']"
YouTube,Watched HOW IS THIS EVEN REAL!? 🥹😩 - #dance #trend #viral #couple #funny #shorts,https://www.youtube.com/watch?v=LtiReZ2JbuU,Jasmin and James,https://www.youtube.com/channel/UC5OVPGQqCUm0CCyVzELGITQ,2024-06-26 12:20:09.852000+00:00,YouTube,YouTube watch history,LtiReZ2JbuU,13.0,"['Entertainment', 'Performing arts']"
YouTube,Watched RATE THE VIBES! 😅🔥🍀 - #dance #trend #viral #couple #funny #nba #shorts,https://www.youtube.com/watch?v=qnHURhDy84U,Jasmin and James,https://www.youtube.com/channel/UC5OVPGQqCUm0CCyVzELGITQ,2024-06-26 12:19:55.752000+00:00,YouTube,YouTube watch history,qnHURhDy84U,14.0,"['Entertainment', 'Performing arts', 'Pop music']"
YouTube,Watched It was like the wild west! 🤣,https://www.youtube.com/watch?v=XqJITpUUZZM,The Overlap,https://www.youtube.com/channel/UCjXIw1GlwaY1IzpW_jN9iCQ,2024-06-26 12:18:55.717000+00:00,YouTube,YouTube watch history,XqJITpUUZZM,51.0,"['Entertainment', 'Film']"
YouTube,Watched that dang chain!,https://www.youtube.com/watch?v=SeDsTbKTeqU,richard groff,https://www.youtube.com/channel/UCxAcN1fo3aDn2jdu3w79nPQ,2024-06-26 00:25:09.785000+00:00,YouTube,YouTube watch history,SeDsTbKTeqU,38.0,['Entertainment']
YouTube,Watched got mom!!,https://www.youtube.com/watch?v=L8UncCTFO48,richard groff,https://www.youtube.com/channel/UCxAcN1fo3aDn2jdu3w79nPQ,2024-06-26 00:25:08.570000+00:00,YouTube,YouTube watch history,L8UncCTFO48,59.0,['Lifestyle (sociology)']
YouTube,Watched Got'em!,https://www.youtube.com/watch?v=YSEzw9HkDfw,richard groff,https://www.youtube.com/channel/UCxAcN1fo3aDn2jdu3w79nPQ,2024-06-26 00:24:32.917000+00:00,YouTube,YouTube watch history,YSEzw9HkDfw,38.0,['Lifestyle (sociology)']
YouTube,Watched she looked right thru me lol,https://www.youtube.com/watch?v=2lpsCA0gMBw,richard groff,https://www.youtube.com/channel/UCxAcN1fo3aDn2jdu3w79nPQ,2024-06-26 00:23:51.064000+00:00,YouTube,YouTube watch history,2lpsCA0gMBw,45.0,['Entertainment']
YouTube,Watched Proof that Lionel Messi is the greatest player of all-time 🔥,https://www.youtube.com/watch?v=ZccMnXMFOmk,Omar Raja - ESPN,https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ,2024-06-26 00:22:46.634000+00:00,YouTube,YouTube watch history,ZccMnXMFOmk,12.0,"['Association football', 'Sport']"
YouTube,Watched $74 for half a dessert? #GordonRamsay #HotelHell #Desserts,https://www.youtube.com/watch?v=THOkJQ8CcE0,All In The Kitchen,https://www.youtube.com/channel/UC__rQXvDmpdlo16NIRiUp4g,2024-06-26 00:22:42.648000+00:00,YouTube,YouTube watch history,THOkJQ8CcE0,38.0,"['Food', 'Lifestyle (sociology)', 'Television program']"
YouTube,Watched Air Fried Salmon Bites,https://www.youtube.com/watch?v=Y34g1bvPxSc,Dan-O’s Seasoning,https://www.youtube.com/channel/UCyP9TINtZzvTJfN69GskqLQ,2024-06-26 00:22:21.969000+00:00,YouTube,YouTube watch history,Y34g1bvPxSc,57.0,"['Food', 'Lifestyle (sociology)', 'Pet']"
YouTube,Watched GO KATE 🗣️ GO KATE 🗣️ GO KATE 🗣️,https://www.youtube.com/watch?v=3rMgrXTDDXs,Las Vegas Aces,https://www.youtube.com/channel/UCHRbuUvu9pVUQT6Fv9DGy_Q,2024-06-26 00:22:14.258000+00:00,YouTube,YouTube watch history,3rMgrXTDDXs,21.0,"['Basketball', 'Entertainment', 'Performing arts']"
YouTube,Watched Ronaldo Vs Other Players ☠️,https://www.youtube.com/watch?v=q1U5q6zGsGE,Venix,https://www.youtube.com/channel/UC6GXDcljXMxAkMw_ClM-09A,2024-06-26 00:22:07.307000+00:00,YouTube,YouTube watch history,q1U5q6zGsGE,42.0,"['Association football', 'Sport']"
YouTube,Watched Taylor Swift's Reaction to Fans Hitting Their Feet The Ground In London!#taylorswift #shorts,https://www.youtube.com/watch?v=oj5ybg0btEs,My Wonderland,https://www.youtube.com/channel/UC8anAR7xz9hZh1m9b0_gwPg,2024-06-26 00:21:48.315000+00:00,YouTube,YouTube watch history,oj5ybg0btEs,18.0,"['Lifestyle (sociology)', 'Pop music']"
YouTube,Watched Instagram: Why are the Bad Boys always doing the most? 😂🚪🔒 #badboys,https://www.youtube.com/watch?v=0m2UzZ6tH9s,Khaby. Lame,https://www.youtube.com/channel/UC86suRFnqiw8zN6LIYxddYQ,2024-06-26 00:18:44.647000+00:00,YouTube,YouTube watch history,0m2UzZ6tH9s,49.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched Allen Iverson really wanted this poster of him and Kobe 🥹 (via jmkc33/TT),https://www.youtube.com/watch?v=Liv7_qsbKMs,Bleacher Report,https://www.youtube.com/channel/UC9-OpMMVoNP5o10_Iyq7Ndw,2024-06-26 00:05:53.832000+00:00,YouTube,YouTube watch history,Liv7_qsbKMs,34.0,"['Baseball', 'Basketball', 'Sport']"
YouTube,Watched https://www.youtube.com/watch?v=taXq4IpX7DA,https://www.youtube.com/watch?v=taXq4IpX7DA,,,2024-06-26 00:05:37.978000+00:00,YouTube,YouTube watch history,taXq4IpX7DA,,
YouTube,Watched SO… WHO’S THE GERMAN!? 🤣 #dance #trend #viral #couple #funny #german #deutsch #shorts,https://www.youtube.com/watch?v=tYx9FG3PdVQ,JJC Fam,https://www.youtube.com/channel/UCoJ5osZ535ar2kzHwQMnLsA,2024-06-26 00:05:35.892000+00:00,YouTube,YouTube watch history,tYx9FG3PdVQ,21.0,"['Entertainment', 'Performing arts']"
YouTube,Watched Zack Efron being challenged!,https://www.youtube.com/watch?v=D4LmW_KCMsk,MOVIEGRAPH ,https://www.youtube.com/channel/UCv_UXMAJCzPjTMTgQA2E_-w,2024-06-26 00:05:31.052000+00:00,YouTube,YouTube watch history,D4LmW_KCMsk,21.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched Conan's Crazy Story About Fan,https://www.youtube.com/watch?v=xK_But17TZI,Kavulsion,https://www.youtube.com/channel/UC4ZQcOe0Bo-D1sxp4_zencg,2024-06-26 00:05:29.457000+00:00,YouTube,YouTube watch history,xK_But17TZI,56.0,"['Entertainment', 'Film', 'Television program']"
YouTube,Watched https://www.youtube.com/watch?v=LcFh_JjjjK8,https://www.youtube.com/watch?v=LcFh_JjjjK8,,,2024-06-26 00:05:26.813000+00:00,YouTube,YouTube watch history,LcFh_JjjjK8,,
YouTube,Watched Somehow THIS is SATISFYING //,https://www.youtube.com/watch?v=2pJPmJW9gm0,Cars Coffee and Mischief,https://www.youtube.com/channel/UCUWHFVlvsGoLt8GJe1YXMZw,2024-06-26 00:04:57.649000+00:00,YouTube,YouTube watch history,2pJPmJW9gm0,27.0,['Vehicle']
YouTube,Watched I bet you can’t do this 😉😂 #shorts,https://www.youtube.com/watch?v=nhA_wtbWKyA,Hunna & Lib,https://www.youtube.com/channel/UCz-31-jQ5pNY6DQRp_acVag,2024-06-26 00:04:42.816000+00:00,YouTube,YouTube watch history,nhA_wtbWKyA,58.0,['Entertainment']
YouTube,Watched Work Smarter Not Harder 😏,https://www.youtube.com/watch?v=1aw9v5L-qsg,SPORTSNET,https://www.youtube.com/channel/UCVhibwHk4WKw4leUt6JfRLg,2024-06-26 00:04:25.232000+00:00,YouTube,YouTube watch history,1aw9v5L-qsg,16.0,"['Baseball', 'Sport']"
YouTube,Watched ‘Security Guard’ Busts a Move Alongside University of Tennessee Dancers,https://www.youtube.com/watch?v=6lSCqKY8Nq4,NowThis Impact,https://www.youtube.com/channel/UCn4sPeUomNGIr26bElVdDYg,2024-06-26 00:04:23.429000+00:00,YouTube,YouTube watch history,6lSCqKY8Nq4,54.0,['Sport']
YouTube,Watched Caitlin Clark in the 🏠 for Olympic swimming trials 🙌 Caitlin ready for a swim? 😂,https://www.youtube.com/watch?v=CZpz8zLsoD4,Yahoo! Sports,https://www.youtube.com/channel/UCi9ACGG8NptsQhaMyezITEw,2024-06-26 00:04:19.032000+00:00,YouTube,YouTube watch history,CZpz8zLsoD4,11.0,['Sport']
YouTube,Watched Ahh almost time😍🫶🏼,https://www.youtube.com/watch?v=UfXBS5oWNgk,The Scott Family,https://www.youtube.com/channel/UC30bTfVetHoLX0Tb-v2EAeg,2024-06-26 00:04:04.333000+00:00,YouTube,YouTube watch history,UfXBS5oWNgk,16.0,"['Entertainment', 'Performing arts', 'Pop music']"
YouTube,Watched 2 chairs 1 show | part 1,https://www.youtube.com/watch?v=QKZXsJa_K8Q,Matt Rife,https://www.youtube.com/channel/UC2mKA8JTOCeodl9bEK7w42Q,2024-06-26 00:04:01.713000+00:00,YouTube,YouTube watch history,QKZXsJa_K8Q,59.0,"['Entertainment', 'Film', 'Humour', 'Performing arts']"
YouTube,Watched Lando doesn't want to 'sound like an idiot' 🤣 #f1 #formula1,https://www.youtube.com/watch?v=JyiNW4gLwOY,FormuleFans,https://www.youtube.com/channel/UCTGsI7lYphswmVVd2nVYG9A,2024-06-26 00:03:46.910000+00:00,YouTube,YouTube watch history,JyiNW4gLwOY,51.0,"['Entertainment', 'Motorsport']"
YouTube,Watched Brave citizen helps end police chase,https://www.youtube.com/watch?v=C__ll40EQCw,Frankie Lapenna,https://www.youtube.com/channel/UCPIalkf1gx1JUMpYNXxfk1w,2024-06-26 00:03:43.953000+00:00,YouTube,YouTube watch history,C__ll40EQCw,9.0,['Society']
YouTube,Watched taylor had to take a drink after that 😅,https://www.youtube.com/watch?v=zy2btMm_3LU,louisette ,https://www.youtube.com/channel/UCrf6G1hJ1kuAMnd4NbQmUXg,2024-06-26 00:03:30.255000+00:00,YouTube,YouTube watch history,zy2btMm_3LU,14.0,"['Entertainment', 'Humour']"
YouTube,Watched t's never too late to achieve your dreams - today's the day I prove that! #NACA #AchievingMyGoals,https://www.youtube.com/watch?v=yNrtwCMutrk,NACA Neighborhood Assistance Corp. of America,https://www.youtube.com/channel/UCMKfQMN0jHQQsK-h94hpb-Q,2024-06-26 00:03:28.855000+00:00,YouTube,YouTube watch history,yNrtwCMutrk,54.0,"['Health', 'Lifestyle (sociology)']"
YouTube,Watched It’s like having a toddler,https://www.youtube.com/watch?v=71_6wG45a6M,SuttonBo,https://www.youtube.com/channel/UCmiaklEHjKgHdQMyYKMIf8g,2024-06-26 00:03:23.572000+00:00,YouTube,YouTube watch history,71_6wG45a6M,59.0,"['Lifestyle (sociology)', 'Pet']"
YouTube,Watched Max left early to have a party tea with P 🥺😂 | #f1 #shorts #f1shorts #maxverstappen,https://www.youtube.com/watch?v=ZPuqP53n74A,F1 Shorts,https://www.youtube.com/channel/UCoCgZvn4ltmCgzBQM8rVVkw,2024-06-26 00:03:20.994000+00:00,YouTube,YouTube watch history,ZPuqP53n74A,20.0,['Entertainment']
YouTube,Watched I'm gonna be a dad 😂😂😂 #ski #comedy #skiing #snowboarding #funny #theskiman #shorts,https://www.youtube.com/watch?v=lgMlhgpDtOM,Griffin Laszlo,https://www.youtube.com/channel/UC83UgoYfcdUuXeUUGscC5Mg,2024-06-26 00:02:57.193000+00:00,YouTube,YouTube watch history,lgMlhgpDtOM,61.0,['Lifestyle (sociology)']
YouTube,Watched 2013-14 Score NHL🥅!! Congrats to the Panthers 🔥#sportscards #hockeycards #nhl,https://www.youtube.com/watch?v=JcgkuMIuQTQ,Joe Devereaux,https://www.youtube.com/channel/UCnpSnImqJLS_tenIQ-ho2wA,2024-06-26 00:02:55.298000+00:00,YouTube,YouTube watch history,JcgkuMIuQTQ,60.0,"['Hobby', 'Ice hockey', 'Sport']"
YouTube,Watched Wait for the end 😭 (via @newheightshow) #jasonkelce #kelce #eagles #nfl #football,https://www.youtube.com/watch?v=YZqJ6lv-LzU,Yahoo! Sports,https://www.youtube.com/channel/UCi9ACGG8NptsQhaMyezITEw,2024-06-26 00:02:34.637000+00:00,YouTube,YouTube watch history,YZqJ6lv-LzU,19.0,"['American football', 'Sport']"
YouTube,Watched They Kill This Father Daughter Dance 👏🏽👏🏽 #shorts,https://www.youtube.com/watch?v=rx_XtcjbdYA,HighlightHER,https://www.youtube.com/channel/UCa5uTWYfsoVjeUOoP-c8Jkg,2024-06-26 00:02:13.892000+00:00,YouTube,YouTube watch history,rx_XtcjbdYA,19.0,"['Entertainment', 'Performing arts']"
YouTube,Watched Polar Bear #dadjokes #docktok,https://www.youtube.com/watch?v=PO7l3uU75v4,Dock Tok,https://www.youtube.com/channel/UCmnPsyey2_EHuEEcp8-mlWg,2024-06-26 00:01:38.675000+00:00,YouTube,YouTube watch history,PO7l3uU75v4,34.0,"['Entertainment', 'Humour']"
YouTube,Watched Sending good vibes to everyone out there struggling. 🖤 #heartbroken #shorts #podcast #podcastclips,https://www.youtube.com/watch?v=gZokUIrt33g,Ryland Fisher,https://www.youtube.com/channel/UC1d8gSReIHUE_PcvmaS6rAQ,2024-06-26 00:01:38.037000+00:00,YouTube,YouTube watch history,gZokUIrt33g,40.0,[]
YouTube,Watched Ariana's AMAZING cover of 'Stronger' || #shorts #arianagrande,https://www.youtube.com/watch?v=1J6H21mdMrA,ButeraMelina 🦇💋,https://www.youtube.com/channel/UCFxx1wuElKc1mz1KZpOVZLQ,2024-06-26 00:01:20.490000+00:00,YouTube,YouTube watch history,1J6H21mdMrA,17.0,"['Music', 'Pop music', 'Soul music']"
YouTube,Watched https://www.youtube.com/watch?v=icgx2gZn0pE,https://www.youtube.com/watch?v=icgx2gZn0pE,,,2024-06-26 00:00:56.112000+00:00,YouTube,YouTube watch history,icgx2gZn0pE,,
YouTube,Watched What Time Did Everyone Get To The Paddock? 👀,https://www.youtube.com/watch?v=m8eD9nfNE8w,FORMULA 1,https://www.youtube.com/channel/UCB_qr75-ydFVKSF9Dmo6izg,2024-06-26 00:00:54.417000+00:00,YouTube,YouTube watch history,m8eD9nfNE8w,50.0,"['Motorsport', 'Sport']"
YouTube,Watched Name that movie 😅 #AcceleratorActiveEnergy,https://www.youtube.com/watch?v=ZB-dzIICrgg,New Heights,https://www.youtube.com/channel/UCVRm2Ho8cL3lvWDyp2ayuFw,2024-06-26 00:00:43.573000+00:00,YouTube,YouTube watch history,ZB-dzIICrgg,51.0,"['Entertainment', 'Film']"
YouTube,Watched BTS IS HERE 👆🏼🤣 #dance #trend #viral #funny #shorts,https://www.youtube.com/watch?v=7ifv6gXhOGM,JJC Fam,https://www.youtube.com/channel/UCoJ5osZ535ar2kzHwQMnLsA,2024-06-26 00:00:40.850000+00:00,YouTube,YouTube watch history,7ifv6gXhOGM,18.0,"['Entertainment', 'Performing arts', 'Pop music']"
YouTube,Watched Mood when you’re not tryna be seen in public 😅 (via @newheightshow),https://www.youtube.com/watch?v=G67MHLfkKcs,Yahoo! Sports,https://www.youtube.com/channel/UCi9ACGG8NptsQhaMyezITEw,2024-06-26 00:00:19.736000+00:00,YouTube,YouTube watch history,G67MHLfkKcs,10.0,['Entertainment']
YouTube,Watched Travis Kelce forgot to help Taylor Swift with her makeup at The Eras Tour 😂💄😅,https://www.youtube.com/watch?v=6iUtoKOGVeM,Celeb Buss Central,https://www.youtube.com/channel/UCxHJZx3_SBnYOuGotpWT-Tg,2024-06-26 00:00:18.061000+00:00,YouTube,YouTube watch history,6iUtoKOGVeM,18.0,"['Entertainment', 'Pop music']"
YouTube,Watched Cops vs Jedi,https://www.youtube.com/watch?v=FV1ADmC3LhY,Baylen Levine,https://www.youtube.com/channel/UCwsjrSWqxLdcZrd9xVpmxog,2024-06-25 23:59:00.514000+00:00,YouTube,YouTube watch history,FV1ADmC3LhY,60.0,"['Entertainment', 'Film', 'Humour']"
YouTube,Watched HARRY KANE names the BEST STRIKER EVER 👑 #shorts,https://www.youtube.com/watch?v=JPs_y9f7FEk,GOAL,https://www.youtube.com/channel/UCjVd6vTuoAYLFYvX5TSK1aA,2024-06-25 23:58:59.218000+00:00,YouTube,YouTube watch history,JPs_y9f7FEk,50.0,"['Association football', 'Sport']"
YouTube,Watched Throwback to the time Thierry Henry thought he had all the answers 😂,https://www.youtube.com/watch?v=rM0K522j700,CBS Sports Golazo,https://www.youtube.com/channel/UCET00YnetHT7tOpu12v8jxg,2024-06-25 23:58:57.535000+00:00,YouTube,YouTube watch history,rM0K522j700,46.0,"['Entertainment', 'Television program']"
YouTube,Watched Jason has clearly thought about this No Dumb Question before 😂,https://www.youtube.com/watch?v=0ZC-cxvw60U,New Heights,https://www.youtube.com/channel/UCVRm2Ho8cL3lvWDyp2ayuFw,2024-06-25 23:58:47.578000+00:00,YouTube,YouTube watch history,0ZC-cxvw60U,60.0,['Entertainment']
YouTube,Watched We Couldn't Decide What Language to Speak...😂,https://www.youtube.com/watch?v=WDyo_Z13nOo,Ryan Hale Shorts,https://www.youtube.com/channel/UCKeHU0eCkf17RdeCHB45JMw,2024-06-25 23:58:36.954000+00:00,YouTube,YouTube watch history,WDyo_Z13nOo,59.0,['Entertainment']
YouTube,"Watched “Rodman Beat Us, Not MJ” 😳",https://www.youtube.com/watch?v=ScJEfG6OKQY,ALL THE SMOKE,https://www.youtube.com/channel/UC2ozVs4pg2K3uFLw6-0ayCQ,2024-06-25 23:58:28.416000+00:00,YouTube,YouTube watch history,ScJEfG6OKQY,61.0,"['Basketball', 'Sport']"
YouTube,Watched This was wild 🤯,https://www.youtube.com/watch?v=SGbf-601ayM,Golf on CBS,https://www.youtube.com/channel/UCyeer4UbTK9pzZL9_hhCimA,2024-06-25 23:58:24.957000+00:00,YouTube,YouTube watch history,SGbf-601ayM,33.0,"['Golf', 'Sport']"
YouTube,Watched Practicing headshots into the water,https://www.youtube.com/watch?v=KE-C_f_3pMg,Corinne Nicewick,https://www.youtube.com/channel/UCqxGCb6Y3iZl8dgvQcFFM9A,2024-06-25 23:58:21.752000+00:00,YouTube,YouTube watch history,KE-C_f_3pMg,14.0,"['Lifestyle (sociology)', 'Physical fitness']"
YouTube,Watched TRAVIS OFFICIALLY JOINS THE ERAS TOUR 😱,https://www.youtube.com/watch?v=8ZDJa4BrGqs,louisette ,https://www.youtube.com/channel/UCrf6G1hJ1kuAMnd4NbQmUXg,2024-06-25 23:58:19.179000+00:00,YouTube,YouTube watch history,8ZDJa4BrGqs,37.0,"['Entertainment', 'Pop music']"
YouTube,Watched LET US KNOW!? 🪫🔋😅 - #dance #trend #viral #funny #shorts,https://www.youtube.com/watch?v=IqWs1CR9x9U,JJC Fam,https://www.youtube.com/channel/UCoJ5osZ535ar2kzHwQMnLsA,2024-06-25 23:58:01.475000+00:00,YouTube,YouTube watch history,IqWs1CR9x9U,14.0,"['Entertainment', 'Performing arts', 'Pop music']"
YouTube,"Watched The #GOAT, Tom Brady is full of knowledge 🧠🏈 #NFL #Brady #shorts #Football",https://www.youtube.com/watch?v=B7d7OxERgSI,The Herd with Colin Cowherd,https://www.youtube.com/channel/UCFDidMd82mpDkKijLUqHp7A,2024-06-25 23:58:00.572000+00:00,YouTube,YouTube watch history,B7d7OxERgSI,60.0,"['American football', 'Association football', 'Sport']"
YouTube,Watched Paige Bueckers playfully arguing with Geno Auriemma,https://www.youtube.com/watch?v=V6MM5JBUIoo,WBB Clips,https://www.youtube.com/channel/UCoLCLKfzcaL2t2rBnGlaHBw,2024-06-25 23:57:59.911000+00:00,YouTube,YouTube watch history,V6MM5JBUIoo,23.0,"['Basketball', 'Sport']"
